0;0;20
0;255;20
255;0;20
50;100;200
200;96;84
50;100;200
211;90;90
255;255;255
255;0;20
0;0;255
178;117;150
0;255;20
75;96;100
255;255;255
20;0;255
10;150;119
50;100;200
255;255;255
10;150;119
0;255;20
200;96;84
255;0;20
10;150;119
200;96;84
50;100;200
0;255;20
178;117;150
20;0;255
211;90;90
200;96;84
10;150;119
178;117;150
255;255;255
200;96;84
255;0;20
0;255;20
75;96;100
211;90;90
0;255;20
0;0;255
75;96;100
50;100;200
0;0;255
211;90;90
10;150;119
211;90;90
10;150;119
50;100;200
0;0;255
0;0;20
178;117;150
255;0;20
255;0;20
0;255;20
255;0;20
20;0;255
50;100;200
0;255;20
50;100;200
20;0;255
200;96;84
178;117;150
10;150;119
211;90;90
50;100;200
50;100;200
10;150;119
200;96;84
255;255;255
255;255;255
20;0;255
0;0;20
200;96;84
0;0;255
10;150;119
200;96;84
0;0;20
0;0;255
10;150;119
211;90;90
0;0;255
0;255;20
211;90;90
50;100;200
0;0;20
200;96;84
200;96;84
10;150;119
20;0;255
0;255;20
211;90;90
255;255;255
20;0;255
178;117;150
200;96;84
0;255;20
211;90;90
0;255;20
50;100;200
0;255;20
255;0;20
200;96;84
10;150;119
0;0;20
20;0;255
200;96;84
20;0;255
0;0;20
50;100;200
0;255;20
0;0;20
255;0;20
0;0;20
20;0;255
0;0;255
0;0;20
255;0;20
178;117;150
200;96;84
0;0;255
255;0;20
255;255;255
0;0;20
255;255;255
211;90;90
0;0;20
0;0;255
211;90;90
75;96;100
10;150;119
200;96;84
75;96;100
0;255;20
10;150;119
211;90;90
0;0;20
0;255;20
20;0;255
255;255;255
10;150;119
0;255;20
255;255;255
200;96;84
20;0;255
200;96;84
0;0;255
200;96;84
10;150;119
0;0;255
255;255;255
0;0;20
255;0;20
0;0;20
0;0;20
211;90;90
211;90;90
20;0;255
0;255;20
0;0;20
200;96;84
211;90;90
0;0;20
200;96;84
75;96;100
255;0;20
211;90;90
200;96;84
50;100;200
255;255;255
50;100;200
50;100;200
178;117;150
20;0;255
20;0;255
20;0;255
178;117;150
0;255;20
255;255;255
178;117;150
255;0;20
50;100;200
0;255;20
0;255;20
20;0;255
0;0;20
20;0;255
255;255;255
75;96;100
10;150;119
75;96;100
50;100;200
0;0;20
20;0;255
255;255;255
20;0;255
75;96;100
255;0;20
0;0;20
255;255;255
178;117;150
255;0;20
211;90;90
255;255;255
255;0;20
10;150;119
75;96;100
10;150;119
0;0;255
0;255;20
0;0;20
0;0;20
178;117;150
0;255;20
0;0;20
10;150;119
20;0;255
10;150;119
0;0;255
0;0;20
0;0;255
75;96;100
255;255;255
200;96;84
211;90;90
75;96;100
255;0;20
0;255;20
200;96;84
0;0;20
20;0;255
0;255;20
75;96;100
0;0;255
50;100;200
50;100;200
211;90;90
200;96;84
0;0;255
50;100;200
255;255;255
211;90;90
200;96;84
0;0;255
50;100;200
10;150;119
20;0;255
211;90;90
211;90;90
211;90;90
50;100;200
0;255;20
255;255;255
0;255;20
255;255;255
10;150;119
211;90;90
211;90;90
178;117;150
10;150;119
255;255;255
0;0;20
75;96;100
20;0;255
0;0;255
211;90;90
200;96;84
178;117;150
0;255;20
200;96;84
0;0;255
10;150;119
75;96;100
211;90;90
211;90;90
200;96;84
0;0;255
0;0;255
178;117;150
0;0;20
20;0;255
255;255;255
50;100;200
255;0;20
50;100;200
178;117;150
50;100;200
255;0;20
200;96;84
75;96;100
178;117;150
0;255;20
75;96;100
75;96;100
200;96;84
178;117;150
50;100;200
10;150;119
178;117;150
255;255;255
0;0;255
200;96;84
255;255;255
75;96;100
0;0;20
0;0;255
200;96;84
50;100;200
255;255;255
0;0;20
211;90;90
0;255;20
0;0;20
211;90;90
178;117;150
0;0;255
211;90;90
20;0;255
50;100;200
211;90;90
0;255;20
255;255;255
255;0;20
50;100;200
10;150;119
211;90;90
255;255;255
0;255;20
0;255;20
255;0;20
50;100;200
10;150;119
0;255;20
20;0;255
255;0;20
255;255;255
255;0;20
255;0;20
10;150;119
0;0;255
20;0;255
255;0;20
0;0;20
200;96;84
211;90;90
0;0;20
75;96;100
10;150;119
20;0;255
255;255;255
178;117;150
211;90;90
10;150;119
20;0;255
20;0;255
211;90;90
178;117;150
255;0;20
10;150;119
211;90;90
0;255;20
0;0;255
20;0;255
211;90;90
0;0;20
0;255;20
0;0;20
200;96;84
20;0;255
10;150;119
178;117;150
10;150;119
200;96;84
255;255;255
211;90;90
20;0;255
0;255;20
178;117;150
50;100;200
0;255;20
200;96;84
255;0;20
200;96;84
20;0;255
0;255;20
255;0;20
0;0;255
0;255;20
75;96;100
50;100;200
211;90;90
255;255;255
0;255;20
75;96;100
50;100;200
200;96;84
211;90;90
20;0;255
75;96;100
200;96;84
10;150;119
75;96;100
0;0;20
0;255;20
10;150;119
20;0;255
178;117;150
178;117;150
178;117;150
255;0;20
200;96;84
178;117;150
0;0;20
200;96;84
0;0;20
255;255;255
178;117;150
211;90;90
75;96;100
255;0;20
255;0;20
50;100;200
211;90;90
0;0;255
200;96;84
211;90;90
200;96;84
20;0;255
0;255;20
178;117;150
75;96;100
0;0;255
20;0;255
255;255;255
255;255;255
10;150;119
211;90;90
255;255;255
211;90;90
0;255;20
211;90;90
255;255;255
178;117;150
75;96;100
75;96;100
50;100;200
50;100;200
178;117;150
50;100;200
178;117;150
200;96;84
20;0;255
50;100;200
50;100;200
255;255;255
0;0;20
0;0;20
75;96;100
50;100;200
10;150;119
20;0;255
178;117;150
211;90;90
20;0;255
178;117;150
255;255;255
255;255;255
0;0;20
255;0;20
200;96;84
211;90;90
178;117;150
0;0;255
211;90;90
178;117;150
0;0;255
200;96;84
0;0;20
0;0;255
211;90;90
0;255;20
20;0;255
75;96;100
178;117;150
255;255;255
211;90;90
75;96;100
255;0;20
255;0;20
50;100;200
0;0;255
20;0;255
0;0;255
178;117;150
255;0;20
178;117;150
211;90;90
255;255;255
255;255;255
255;0;20
211;90;90
20;0;255
211;90;90
0;0;255
10;150;119
178;117;150
10;150;119
50;100;200
20;0;255
75;96;100
0;0;255
178;117;150
50;100;200
255;0;20
255;255;255
200;96;84
0;0;255
75;96;100
10;150;119
255;0;20
0;0;255
50;100;200
211;90;90
200;96;84
10;150;119
50;100;200
10;150;119
178;117;150
200;96;84
0;0;255
0;255;20
10;150;119
50;100;200
0;0;255
211;90;90
20;0;255
255;0;20
0;255;20
178;117;150
50;100;200
20;0;255
50;100;200
75;96;100
50;100;200
50;100;200
0;255;20
178;117;150
178;117;150
255;255;255
178;117;150
255;0;20
20;0;255
178;117;150
75;96;100
75;96;100
200;96;84
0;0;255
0;255;20
178;117;150
10;150;119
255;0;20
255;0;20
255;255;255
20;0;255
200;96;84
0;0;255
0;0;255
10;150;119
0;0;255
211;90;90
255;0;20
0;0;20
178;117;150
255;0;20
20;0;255
200;96;84
0;0;255
50;100;200
255;255;255
50;100;200
200;96;84
20;0;255
255;255;255
211;90;90
20;0;255
255;0;20
0;0;255
10;150;119
10;150;119
255;0;20
0;0;255
255;0;20
255;255;255
255;0;20
0;255;20
0;0;255
178;117;150
0;0;255
255;0;20
200;96;84
75;96;100
0;0;20
0;0;255
0;0;255
200;96;84
255;0;20
10;150;119
200;96;84
200;96;84
75;96;100
0;0;255
50;100;200
255;0;20
200;96;84
255;255;255
0;0;20
50;100;200
20;0;255
178;117;150
255;0;20
10;150;119
0;0;255
255;255;255
75;96;100
10;150;119
0;0;20
10;150;119
0;0;255
255;0;20
200;96;84
0;0;20
75;96;100
50;100;200
0;0;255
0;0;255
0;0;255
0;0;20
211;90;90
50;100;200
10;150;119
255;255;255
0;255;20
0;0;20
255;0;20
20;0;255
20;0;255
0;0;255
10;150;119
200;96;84
0;0;255
50;100;200
178;117;150
255;255;255
50;100;200
50;100;200
200;96;84
75;96;100
10;150;119
255;0;20
211;90;90
0;0;255
10;150;119
178;117;150
0;255;20
50;100;200
200;96;84
255;255;255
0;0;255
255;0;20
0;255;20
255;255;255
200;96;84
50;100;200
255;0;20
20;0;255
0;0;255
178;117;150
211;90;90
255;255;255
255;255;255
0;0;255
211;90;90
10;150;119
0;255;20
75;96;100
178;117;150
255;0;20
211;90;90
0;0;20
0;0;20
255;0;20
50;100;200
50;100;200
200;96;84
0;255;20
255;0;20
20;0;255
211;90;90
255;0;20
0;0;255
255;255;255
255;255;255
255;255;255
255;255;255
255;255;255
0;0;20
75;96;100
200;96;84
0;0;20
255;255;255
255;255;255
50;100;200
211;90;90
0;0;20
0;0;20
10;150;119
200;96;84
255;0;20
200;96;84
0;0;255
10;150;119
178;117;150
255;0;20
178;117;150
255;0;20
255;255;255
211;90;90
255;255;255
211;90;90
255;0;20
10;150;119
255;0;20
255;255;255
211;90;90
211;90;90
0;255;20
255;255;255
0;0;255
0;0;255
200;96;84
0;0;20
0;0;20
178;117;150
75;96;100
0;255;20
10;150;119
20;0;255
255;0;20
0;0;20
20;0;255
255;255;255
0;0;20
255;255;255
50;100;200
75;96;100
10;150;119
178;117;150
20;0;255
255;0;20
75;96;100
0;0;255
211;90;90
0;255;20
0;255;20
10;150;119
0;255;20
0;0;255
255;0;20
50;100;200
0;0;20
20;0;255
211;90;90
0;0;255
50;100;200
75;96;100
0;0;255
50;100;200
75;96;100
255;0;20
0;255;20
10;150;119
75;96;100
0;0;20
211;90;90
200;96;84
200;96;84
50;100;200
50;100;200
50;100;200
0;0;255
200;96;84
50;100;200
75;96;100
20;0;255
0;0;255
255;0;20
255;0;20
255;0;20
255;255;255
75;96;100
0;0;20
178;117;150
0;0;20
0;0;255
10;150;119
178;117;150
255;0;20
20;0;255
211;90;90
75;96;100
0;0;255
10;150;119
211;90;90
10;150;119
0;0;20
50;100;200
211;90;90
10;150;119
255;0;20
50;100;200
50;100;200
0;0;20
255;0;20
10;150;119
178;117;150
0;255;20
0;0;20
20;0;255
0;255;20
0;255;20
255;255;255
10;150;119
178;117;150
75;96;100
255;255;255
200;96;84
0;255;20
50;100;200
200;96;84
255;0;20
211;90;90
75;96;100
255;255;255
200;96;84
10;150;119
0;0;20
0;0;255
75;96;100
255;0;20
211;90;90
0;0;255
0;255;20
211;90;90
0;0;255
10;150;119
0;0;20
0;255;20
255;255;255
50;100;200
200;96;84
178;117;150
75;96;100
211;90;90
211;90;90
0;0;20
211;90;90
255;255;255
255;0;20
20;0;255
75;96;100
178;117;150
10;150;119
20;0;255
200;96;84
255;255;255
255;0;20
200;96;84
75;96;100
211;90;90
50;100;200
200;96;84
0;0;20
200;96;84
255;0;20
255;0;20
20;0;255
178;117;150
255;0;20
255;255;255
211;90;90
50;100;200
0;0;255
211;90;90
20;0;255
75;96;100
50;100;200
255;0;20
75;96;100
0;0;255
0;0;255
0;255;20
255;0;20
200;96;84
75;96;100
200;96;84
75;96;100
50;100;200
50;100;200
200;96;84
211;90;90
10;150;119
0;0;255
10;150;119
255;0;20
20;0;255
10;150;119
0;0;255
10;150;119
200;96;84
211;90;90
255;255;255
0;255;20
20;0;255
255;0;20
75;96;100
0;0;255
50;100;200
0;255;20
0;0;20
178;117;150
50;100;200
20;0;255
20;0;255
200;96;84
0;0;255
0;255;20
211;90;90
255;255;255
50;100;200
211;90;90
75;96;100
178;117;150
0;0;20
200;96;84
200;96;84
255;0;20
10;150;119
0;255;20
255;255;255
0;0;255
75;96;100
20;0;255
50;100;200
20;0;255
200;96;84
178;117;150
0;255;20
0;0;20
75;96;100
10;150;119
20;0;255
20;0;255
178;117;150
200;96;84
255;0;20
178;117;150
75;96;100
50;100;200
75;96;100
0;0;20
211;90;90
211;90;90
211;90;90
10;150;119
0;0;20
0;0;20
0;255;20
255;0;20
211;90;90
211;90;90
75;96;100
200;96;84
0;255;20
0;255;20
0;255;20
255;255;255
10;150;119
0;0;20
50;100;200
211;90;90
0;0;255
10;150;119
75;96;100
0;0;20
75;96;100
178;117;150
0;255;20
20;0;255
200;96;84
50;100;200
178;117;150
50;100;200
255;0;20
255;255;255
0;255;20
255;0;20
10;150;119
0;0;20
20;0;255
50;100;200
20;0;255
10;150;119
10;150;119
10;150;119
75;96;100
20;0;255
255;0;20
0;0;20
50;100;200
0;0;255
50;100;200
255;255;255
211;90;90
75;96;100
255;255;255
200;96;84
50;100;200
50;100;200
0;0;255
255;0;20
10;150;119
75;96;100
10;150;119
255;0;20
50;100;200
178;117;150
255;0;20
50;100;200
211;90;90
200;96;84
211;90;90
178;117;150
255;255;255
75;96;100
10;150;119
50;100;200
0;0;20
20;0;255
200;96;84
200;96;84
0;0;20
178;117;150
75;96;100
10;150;119
0;0;255
0;255;20
211;90;90
10;150;119
20;0;255
211;90;90
20;0;255
10;150;119
50;100;200
75;96;100
10;150;119
200;96;84
255;255;255
178;117;150
211;90;90
178;117;150
75;96;100
0;255;20
0;0;20
200;96;84
200;96;84
178;117;150
255;255;255
75;96;100
75;96;100
211;90;90
178;117;150
75;96;100
20;0;255
255;0;20
200;96;84
211;90;90
200;96;84
10;150;119
255;0;20
0;0;255
50;100;200
0;255;20
75;96;100
255;0;20
0;255;20
0;255;20
20;0;255
255;255;255
0;0;255
20;0;255
10;150;119
0;0;20
0;255;20
178;117;150
178;117;150
20;0;255
211;90;90
255;255;255
0;0;20
178;117;150
50;100;200
211;90;90
200;96;84
178;117;150
200;96;84
255;255;255
255;255;255
0;255;20
75;96;100
255;0;20
255;0;20
0;255;20
75;96;100
50;100;200
0;0;20
20;0;255
255;0;20
0;0;255
255;255;255
0;255;20
255;0;20
255;255;255
20;0;255
211;90;90
50;100;200
0;255;20
255;255;255
255;0;20
75;96;100
10;150;119
211;90;90
255;0;20
0;255;20
0;0;255
200;96;84
10;150;119
178;117;150
0;255;20
0;0;255
200;96;84
0;0;255
211;90;90
0;0;255
200;96;84
50;100;200
50;100;200
75;96;100
0;255;20
0;0;255
178;117;150
255;255;255
255;255;255
255;0;20
50;100;200
0;255;20
10;150;119
20;0;255
75;96;100
50;100;200
0;0;255
50;100;200
75;96;100
255;0;20
10;150;119
211;90;90
75;96;100
20;0;255
200;96;84
211;90;90
10;150;119
0;255;20
211;90;90
50;100;200
10;150;119
211;90;90
10;150;119
200;96;84
0;0;20
20;0;255
0;255;20
10;150;119
20;0;255
50;100;200
10;150;119
200;96;84
20;0;255
20;0;255
255;0;20
178;117;150
0;255;20
178;117;150
50;100;200
0;0;20
0;0;20
10;150;119
75;96;100
255;255;255
211;90;90
200;96;84
20;0;255
178;117;150
255;255;255
20;0;255
75;96;100
10;150;119
0;0;255
0;0;20
50;100;200
10;150;119
20;0;255
20;0;255
10;150;119
0;255;20
200;96;84
10;150;119
0;0;255
211;90;90
0;0;255
0;0;255
0;0;20
255;255;255
211;90;90
200;96;84
178;117;150
50;100;200
10;150;119
75;96;100
255;255;255
211;90;90
211;90;90
0;255;20
50;100;200
178;117;150
0;0;20
0;255;20
255;0;20
75;96;100
20;0;255
0;0;255
200;96;84
0;0;255
50;100;200
178;117;150
20;0;255
178;117;150
255;0;20
200;96;84
20;0;255
75;96;100
255;0;20
255;0;20
50;100;200
255;0;20
20;0;255
200;96;84
255;0;20
0;0;20
0;0;255
0;0;20
20;0;255
20;0;255
255;0;20
255;0;20
75;96;100
0;0;255
178;117;150
255;0;20
178;117;150
0;0;255
20;0;255
75;96;100
0;0;255
255;0;20
255;255;255
10;150;119
20;0;255
10;150;119
211;90;90
0;0;255
178;117;150
178;117;150
200;96;84
0;255;20
20;0;255
178;117;150
75;96;100
